evidence_id,evidence_type,product_name,model_name,manufacturer,kc_certification_number,recall_reason,corrective_action,publication_date,source,brand_name,business_type,legal_category,manufacturer_country,raw_source_row
KATS-RECALL-0533,recall,가구,첼로8004단서랍장(올화이트),아이솔,,골절 | 명령에따른리콜,교환,2021-05-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),아이솔가구,제조,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),국내>아시아지역>대한민국,533
KATS-RECALL-0534,recall,가구,도브5단800서랍장(오크),리샘,,골절 | 명령에따른리콜,교환,2021-05-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),리샘,제조,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),국내>아시아지역>대한민국,534
KATS-RECALL-0535,recall,가구,아씨방가구카일80cm5단서랍장(메이플),주식회사마켓리더,,골절 | 명령에따른리콜,교환,2021-05-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),아씨방가구,제조,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),국내>아시아지역>대한민국,535
KATS-RECALL-0536,recall,가구,2자5단오동서랍(3000*505*1500),민솔가구,,골절 | 명령에따른리콜,교환,2021-05-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,제조,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),국내>아시아지역>대한민국,536
KATS-RECALL-0537,recall,가구,바일레4단서랍장(750*500*1180),엠에이치앤코,,골절 | 명령에따른리콜,교환,2021-05-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),모던하우스,제조,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),국내>아시아지역>대한민국,537
KATS-RECALL-0538,recall,가구,하노버6005단서랍장(600*400*1190화이트),(주)세컨드컨테이너,,골절 | 명령에따른리콜,교환,2021-05-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),세컨드컨테이너,제조,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),국내>아시아지역>대한민국,538
KATS-RECALL-0539,recall,가구,WOW헤닌6005단서랍장(600*490*1230),엠에이치앤코,,골절 | 명령에따른리콜,교환,2021-05-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),모던하우스,제조,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),국내>아시아지역>대한민국,539
KATS-RECALL-0540,recall,브라운,에센셜밤부식탁매트,국외>아시아지역>인도,,제조불량,환불,2021-07-07,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),3590400009,,,,540
KATS-RECALL-0541,recall,가구,까사미아브루노4단서랍장(762*490*1130),(주)까사미아,,골절 | 명령에따른리콜,교환,2021-05-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),까사미아,수입,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),국내>아시아지역>대한민국,541
KATS-RECALL-0542,recall,BTC-E200(BUTIQLAB전기속눈썹고데기),XU101509-18001E,명령에따른리콜,R-R-Mk8-BTC-E200,화재및화상,환불,2021-05-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),속눈썹열성형기,,수입,,542
KATS-RECALL-0543,recall,속눈썹열성형기,K-CU1908,주식회사큐비스트,,화재및화상 | 명령에따른리콜,환불,2021-05-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),페이스팩토리,수입,생활>속눈썹열성형기>속눈썹열성형기,국내>아시아지역>대한민국,543
KATS-RECALL-0544,recall,아동용섬유제품,FSORABA701M(클래식프리미엄백팩핑크),리틀스텔라주식회사,,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),리틀스텔라,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,544
KATS-RECALL-0545,recall,아동용섬유제품,파스텔캔디어린이책가방,해피트리,,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,545
KATS-RECALL-0546,recall,완구,성교육산모인형,주식회사청양코리아,CB063R499-6001,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,수입,어린이>완구,국내>아시아지역>대한민국,546
KATS-RECALL-0547,recall,완구,파파스토이폴리스키즈텐트,㈜태서전기,CB063R3398-9001,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,수입,어린이>완구,국내>아시아지역>대한민국,547
KATS-RECALL-0548,recall,완구,네일아트,(주)비앤씨,CB063R1661-0006,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,수입,어린이>완구,국내>아시아지역>대한민국,548
KATS-RECALL-0549,recall,완구,비누방울총(러버덕버블건),주식회사바니랜드,CB067R140-7003,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,수입,어린이>완구,국내>아시아지역>대한민국,549
KATS-RECALL-0550,recall,완구,MUMUBALANCEKIDSCAR,(주)파파야나인,CB064R2635-0001,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,수입,어린이>완구,국내>아시아지역>대한민국,550
KATS-RECALL-0551,recall,학용품,리틀플라밍오카리나,예성악기,CB112H010-6001,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,제조,어린이>학용품,국내>아시아지역>대한민국,551
KATS-RECALL-0552,recall,완구,Tiny,지투코리아,CB063R3028-8001,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,수입,어린이>완구,국외>아시아지역>중국,552
KATS-RECALL-0553,recall,어린이용가죽제품,아동용캐쥬얼구두,꾼컴퍼니,,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),보니슈(BONISYU),제조,어린이>어린이용가죽제품,국내>아시아지역>대한민국,553
KATS-RECALL-0554,recall,어린이용가죽제품,라스텔라아동용블로퍼,라파엘,,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),LASTELLA,제조,어린이>어린이용가죽제품,,554
KATS-RECALL-0555,recall,어린이용가죽제품,심플미니진주손잡이핸드백HBT19007M6,도트엔도트,,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),HAIRBOW,수입,어린이>어린이용가죽제품,국내>아시아지역>대한민국,555
KATS-RECALL-0556,recall,어린이용가죽제품,여아용쟈스민구두,아우디,,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),rabbitsfoot(래빗풋),제조,어린이>어린이용가죽제품,,556
KATS-RECALL-0557,recall,어린이용가죽제품,여아용플랫구두KD291,주식회사늘품,,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),꼬꼬마슈,수입,어린이>어린이용가죽제품,국내>아시아지역>대한민국,557
KATS-RECALL-0558,recall,어린이용가죽제품,진주리본구두XZ-436,SL무역,,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),kiztree(키즈트리),수입,어린이>어린이용가죽제품,국내>아시아지역>대한민국,558
KATS-RECALL-0559,recall,어린이용가죽제품,아동용가죽슬립온PK7012,(주)페이퍼플레인키즈,,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),paperplaneskids,수입,어린이>어린이용가죽제품,국내>아시아지역>대한민국,559
KATS-RECALL-0560,recall,어린이용안경테(선그라스를포함),피오레키즈유아동캣선글라스화이트,비아리코,,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,수입,어린이>어린이용안경테(선글라스포함),국내>아시아지역>대한민국,560
KATS-RECALL-0561,recall,완구,레츠고리틀캠핑테이블세트,제이에스무역㈜,CB063R3059-8001,유해물질 | 명령에따른리콜,환불,2021-05-27,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,수입,어린이>완구,국내>아시아지역>대한민국,561
KATS-RECALL-0562,recall,아동용섬유제품,세일러베이직코트/P2112C057,㈜에스제이프로모션,ST0B21-0004495,유해물질 | 명령에따른리콜,환불,2021-05-28,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),페리미츠,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,562
KATS-RECALL-0563,recall,아동용섬유제품,우븐클래식키즈그린071-GSW030CLK,(주)블루마운틴코리아,,유해물질 | 명령에따른리콜,환불,2021-05-28,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),블루마운틴,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,563
KATS-RECALL-0564,recall,아동용섬유제품,벨롭우븐샤인/BLFSA004BL170,(주)지티에스글로벌,,유해물질 | 명령에따른리콜,환불,2021-05-28,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),밸롭,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,564
KATS-RECALL-0565,recall,어린이용우산및양산,빈지오아동우산로즈포인트우산,주식회사써보니,,유해물질 | 명령에따른리콜,환불,2021-05-28,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,수입,어린이>어린이용우산및양산,국내>아시아지역>대한민국,565
KATS-RECALL-0566,recall,완구,탁구트레이닝(KBS2001),한국교육시스템주식회사,CB063R1070-7001,유해물질 | 명령에따른리콜,환불,2021-05-28,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,수입,어린이>완구,국외>아시아지역>중국,566
KATS-RECALL-0567,recall,완구,보아미유아농구대,주식회사도밍고,CB061R5761-0002,유해물질 | 명령에따른리콜,환불,2021-05-28,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,수입,어린이>완구,국내>아시아지역>대한민국,567
